Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,189267;1,653647;-5,940047;14,38573;11,66934;5,548645;-1;0;-1;0
0,3333333;-6,189267;1,653647;-5,940047;14,38573;11,66934;5,548645;0;0;-1;0
0,3738028;-6,299334;1,644342;-5,986583;16,14328;308,4378;5,149298;2,952844;0,3196869;7,89947;0,1194998
0,3975585;-6,299682;1,644045;-5,986354;16,20229;308,2478;5,099247;0,01755356;0,3016332;-45,70316;0,1199168
0,4142972;-6,299905;1,643504;-5,985488;16,28928;308,1021;4,985509;0,05344331;0,2916057;0,886289;0,1208114
0,4301322;-6,299905;1,643504;-5,985488;16,28928;308,1021;4,985509;0;0,2808704;-1,640689;0,1208114
0,446568;-6,299956;1,642987;-5,984339;16,39575;308,0341;4,865543;0,06995998;0,2731079;2,167898;0,1219613
0,4628263;-6,299956;1,642987;-5,984339;16,39575;308,0341;4,865543;0;0,2635141;-2,139829;0,1219613
0,4802451;-6,298216;1,641902;-5,977094;18,65127;309,0482;3,989147;0,4277689;0,2694717;12,7021;0,1294124
0,4981182;-6,298216;1,641902;-5,977094;18,65127;309,0482;3,989147;0;0,2598027;-12,12091;0,1294124
0,5170574;-6,298216;1,641902;-5,977094;18,65127;309,0482;3,989147;0;0,2502864;0;0,1294124
0,5478722;-6,298216;1,641902;-5,977094;18,65127;309,0482;3,989147;0;0,2362092;0;0,1294124
0,5639143;-6,287315;1,639876;-5,963765;18,83741;313,6717;1,081509;1,073386;0,260025;22,90772;0,1466318
0,5805994;-6,284948;1,639329;-5,961222;19,04092;314,3652;0,9728829;0,2082164;0,2585362;-26,43576;0,1501059
0,5997477;-6,27927;1,638186;-5,955422;19,47302;316,5421;0,7218311;0,4238633;0,2638146;6,018038;0,1582222
0,615269;-6,273274;1,637188;-5,949919;19,89901;319,4568;0,442805;0,5243396;0,2703868;2,898113;0,1663606
0,6319728;-6,273274;1,637188;-5,949919;19,89901;319,4568;0,442805;0;0,2632402;-16,27117;0,1663606
0,6659418;-6,266109;1,635699;-5,944368;20,5316;323,1612;0,422314;0,2668417;0,2634239;5,265979;0,175425
0,701371;-6,245051;1,633539;-5,932875;22,62472;334,2613;0,5992433;0,6771234;0,2843216;5,911995;0,1994149
0,7322261;-6,230102;1,632282;-5,929532;23,02983;343,9285;0,1535876;0,4964667;0,2932611;-2,725479;0,2147335
0,7654182;-6,230102;1,632282;-5,929532;23,02983;343,9285;0,1535876;0;0,280544;-7,751566;0,2147335
0,7824885;-6,230102;1,632282;-5,929532;23,02983;343,9285;0,1535876;0;0,2744238;0;0,2147335
0,8180014;-6,230102;1,632282;-5,929532;23,02983;343,9285;0,1535876;0;0,2625099;0;0,2147335
0,851149;-6,173724;1,624065;-5,92727;26,22967;8,071996;358,7518;1,702186;0,3185773;24,79136;0,2711567
0,8813995;-6,15547;1,620439;-5,931702;31,91785;15,2312;354,0334;0,6209511;0,3289551;-17,05471;0,2899408
0,8988876;-6,15547;1,620439;-5,931702;31,91785;15,2312;354,0334;0;0,3225551;-13,0073;0,2899408
0,9136654;-6,15547;1,620439;-5,931702;31,91785;15,2312;354,0334;0;0,3173381;0;0,2899408
0,9301534;-6,15547;1,620439;-5,931702;31,91785;15,2312;354,0334;0;0,3117129;0;0,2899408
0,9509277;-6,15547;1,620439;-5,931702;31,91785;15,2312;354,0334;0;0,3049031;0;0,2899408
0,9845701;-6,15547;1,620439;-5,931702;31,91785;15,2312;354,0334;0;0,2944847;0;0,2899408
1,019683;-6,11738;1,602924;-5,960494;34,45695;39,97299;357,4115;1,35983;0,3311698;19,77789;0,3376881
1,049294;-6,11738;1,602924;-5,960494;34,45695;39,97299;357,4115;0;0,321824;-21,00955;0,3376881
1,082917;-6,11738;1,602924;-5,960494;34,45695;39,97299;357,4115;0;0,311832;0;0,3376881
1,099339;-6,09713;1,590808;-5,986513;36,67082;60,49764;358,8875;2,007648;0,3371654;40,11694;0,3706592
1,142796;-6,09411;1,590609;-5,987932;42,3914;60,77893;355,191;0,07677964;0,3272637;-32,24575;0,3739958
1,167316;-6,093308;1,588234;-5,994286;42,25807;62,99839;355,7121;0,2611725;0,3258755;2,712608;0,3803996
1,181718;-6,092991;1,585948;-6,00026;42,11676;67,71555;356,6544;0,4153862;0,3269664;3,962125;0,3863823
1,217055;-6,092938;1,585248;-6,002057;42,10292;69,50387;356,9639;0,05088237;0,3189506;-7,32833;0,3881803
1,23287;-6,091445;1,582822;-6,007462;42,54898;72,69088;357,5149;0,3545299;0,319407;5,936265;0,3937871
1,249711;-6,091445;1,582822;-6,007462;42,54898;72,69088;357,5149;0;0,3151025;-10,85636;0,3937871
1,265367;-6,09056;1,581375;-6,010067;43,58168;73,70715;357,4856;0,1757566;0,3133785;5,408329;0,3965388
1,299888;-6,090302;1,580957;-6,010736;44,00035;73,96906;357,4608;0,02076519;0,3056075;-3,088866;0,3972556
1,317593;-6,09297;1,577588;-6,014577;41,96016;76,83438;357,9916;0,2641395;0,3050503;4,659984;0,4019322
