Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;-1;0;-1;0
0,3333333;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;-1;0
0,3686396;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,3931842;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,4101275;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,4269876;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,460025;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,4767103;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,4935703;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,5127209;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,526934;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,543318;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,5600526;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,5767099;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,5933914;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,6104419;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,6267815;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,6437787;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,6625729;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,6769806;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,6932666;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,7103773;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,7269745;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,7432974;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,7605829;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,7771232;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,7940826;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,8122833;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,843726;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,8602483;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,8934986;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,9107397;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,9268899;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,9441381;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,9620635;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,9769487;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
0,9936892;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,010493;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,027005;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,043796;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,060352;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,077126;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,094107;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,112698;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,127085;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,143781;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,160765;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,176935;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,193796;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,211115;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,227201;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,244101;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,262162;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,277344;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,293657;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,310667;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,327525;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,343831;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,362163;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
1,377425;5,860496;1,641225;4,246015;8,322958;283,5707;3,982919;0;0;0;0
