Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,819782;1,618907;-8,270873;33,18594;355,3141;358,0309;-1;0;-1;0
0,3333333;3,823029;1,617164;-8,273934;33,26351;355,7524;358,4531;0,01338672;0,01338672;-1;0,00446224
0,3673497;3,852473;1,619792;-8,301451;34,98625;358,2517;356,9626;1,184731;0,1218526;3,188634;0,04476251
0,3908452;3,852473;1,619792;-8,301451;34,98625;358,2517;356,9626;0;0,1145275;-20,59975;0,04476251
0,4077143;3,852473;1,619792;-8,301451;34,98625;358,2517;356,9626;0;0,1097889;0;0,04476251
0,424811;3,852473;1,619792;-8,301451;34,98625;358,2517;356,9626;0;0,1053704;0;0,04476251
0,4407838;3,852473;1,619792;-8,301451;34,98625;358,2517;356,9626;0;0,1015521;0;0,04476251
0,4580679;3,852473;1,619792;-8,301451;34,98625;358,2517;356,9626;0;0,09772026;0;0,04476251
0,4740347;3,858917;1,627273;-8,302167;45,07247;359,5648;1,730815;0,4060265;0,1081049;12,21099;0,05124546
0,4913319;3,858934;1,62729;-8,302173;45,06522;359,5413;1,717837;0,001072293;0,1043368;-12,17394;0,05126401
0,509643;3,858991;1,62734;-8,302192;45,04553;359,4774;1,686446;0,003256909;0,1007051;0,06135133;0,05132364
0,5243591;3,859063;1,627421;-8,30222;45,02023;359,3864;1,651147;0,005264873;0,09802657;0,06079732;0,05140112
0,5408292;3,859095;1,627474;-8,30224;45,00351;359,3174;1,628936;0,002301662;0,09511142;-0,09501682;0,05143903
0,558079;3,859095;1,627474;-8,30224;45,00351;359,3174;1,628936;0;0,09217159;-0,06825829;0,05143903
0,5745172;3,859226;1,629093;-8,302757;44,59618;357,0906;1,035802;0,03244421;0,09046266;0,963079;0,05197236
0,5913209;3,859224;1,629109;-8,302763;44,58952;357,0675;1,026622;0,0003689003;0,08790245;-0,9649071;0,05197855
0,6079737;3,859208;1,629149;-8,302773;44,58411;357,0199;1,015038;0,001135655;0,08552585;0,02291797;0,05199747
0,6240689;3,85919;1,629186;-8,302782;44,57974;356,992;1,015448;0,00127254;0,08335289;0,004179922;0,05201795
0,6414742;3,85919;1,629186;-8,302782;44,57974;356,992;1,015448;0;0,08109126;-0,0379857;0,05201795
0,6597992;3,858991;1,629642;-8,302863;44,52021;356,8392;1,087984;0,01169379;0,07916385;0,3272798;0,05223224
0,6743144;3,858793;1,630103;-8,302955;44,45177;356,7454;1,201939;0,01500649;0,0777828;0,1008732;0,05245006
0,691222;3,858664;1,630397;-8,303018;44,41737;356,7034;1,280241;0,008539418;0,07608908;-0,2058083;0,05259445
0,7075344;3,858369;1,63107;-8,303159;44,32142;356,6151;1,478398;0,02004351;0,07479694;0,3463008;0,0529214
0,7246442;3,858207;1,631428;-8,30324;44,26113;356,5739;1,594948;0,01058151;0,07328073;-0,2831049;0,05310245
0,7579288;3,858207;1,631428;-8,30324;44,26113;356,5739;1,594948;0;0,07006259;-0,2099739;0,05310245
0,7743259;3,855945;1,634803;-8,304487;39,60555;354,8476;1,765075;0,157543;0,07191507;3,171046;0,0556857
0,7919277;3,855856;1,634235;-8,30469;37,16319;354,293;0,6200345;0,01259252;0,07059654;-4,263387;0,05590735
0,810471;3,855763;1,633749;-8,304873;35,54312;353,9352;359,889;0,01108055;0,06923483;-0,04183059;0,05611282
0,8412538;3,855622;1,633045;-8,305162;33,7051;353,5224;359,089;0,01044712;0,06708369;-0,0128415;0,05643442
0,85807;3,855366;1,632595;-8,305403;34,68615;353,2649;359,4092;0,02088315;0,06617827;0,2192488;0,05678559
0,8744333;3,855296;1,632837;-8,305353;36,53842;353,3513;0,1138353;0,005199863;0,06503718;-0,4726799;0,05687068
0,890942;3,855179;1,63331;-8,305242;39,05277;353,5041;1,074516;0,009827564;0,06401417;0,1407793;0,05703292
0,9082425;3,855081;1,633679;-8,305121;40,45374;353,6076;1,607625;0,008944941;0,0629652;-0,02610608;0,05718767
0,924307;3,854962;1,633959;-8,304997;41,20598;353,6512;1,872145;0,01068574;0,06205657;0,05217453;0,05735933
0,9412565;3,854962;1,633959;-8,304997;41,20598;353,6512;1,872145;0;0,06093911;-0,3236726;0,05735933
0,9584071;3,854962;1,633959;-8,304997;41,20598;353,6512;1,872145;0;0,05984861;0;0,05735933
0,9783385;3,854806;1,634323;-8,304754;41,77483;353,6725;2,062872;0,01450028;0,05892474;0,3910334;0,05764834
