Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-5,628538;1,53482;-5,518906;4,367186;181,3121;357,9576;-1;0;-1;0
0,3333333;-5,628707;1,53291;-5,519003;4,51122;181,3858;357,7251;0,0005857084;0,0005857084;-1;0,0001952361
0,3637309;-5,63416;1,514337;-5,52224;5,804967;183,1499;355,6639;0,2086065;0,01797035;0,5719084;0,006536372
0,387761;-5,634356;1,514007;-5,522329;5,833382;183,2045;355,6425;0,008950291;0,01741136;-3,668284;0,006751448
0,4042094;-5,635264;1,512552;-5,52275;5,982826;183,4759;355,569;0,06089614;0,01918088;1,283295;0,007753093
0,4215188;-5,63544;1,512291;-5,522829;6,021786;183,5332;355,5599;0,01113514;0,01885049;-1,474059;0,007945836
0,4378066;-5,635793;1,511796;-5,522976;6,109076;183,6516;355,5452;0,02344987;0,0190216;0,3665404;0,008327782
0,4544659;-5,636148;1,51134;-5,5231;6,215435;183,776;355,536;0,02257594;0,01915189;-0,02652528;0,008703881
0,4721592;-5,636324;1,511127;-5,523152;6,278164;183,8421;355,5342;0,01037706;0,01882307;-0,3551078;0,008887486
0,4896251;-5,636324;1,511127;-5,523152;6,278164;183,8421;355,5342;0;0,01815161;-0,295145;0,008887486
0,5067781;-5,637042;1,510347;-5,523304;6,588119;184,1188;355,5303;0,04279428;0,0189857;1,236154;0,009621535
0,5217487;-5,637229;1,510155;-5,523329;6,678522;184,187;355,5264;0,01259519;0,01880233;-0,9400905;0,009810093
0,5381271;-5,637623;1,509774;-5,523362;6,872828;184,3237;355,5157;0,02413174;0,01896454;0,3680036;0,01020533
0,5558385;-5,637836;1,509575;-5,523371;6,985526;184,3926;355,5097;0,01201726;0,01874317;-0,3553695;0,01041817
0,5717908;-5,638274;1,509152;-5,52337;7,226659;184,5307;355,4982;0,02750021;0,01898748;0,4599302;0,01085687
0,5882041;-5,638274;1,509152;-5,52337;7,226659;184,5307;355,4982;0;0,01845765;-0,8496749;0,01085687
0,6051173;-5,639142;1,508184;-5,523283;7,904431;184,7649;355,4621;0,05153676;0,01938222;1,546422;0,01172852
0,6226602;-5,639371;1,507921;-5,523263;8,0306;184,8195;355,4592;0,01315099;0,01920666;-1,114049;0,01195922
0,6400099;-5,639825;1,507367;-5,523223;8,247746;184,9223;355,4596;0,02626871;0,0193981;0,3759456;0,01241498
0,6587354;-5,640255;1,506809;-5,523181;8,439181;185,0171;355,4662;0,02307563;0,01950264;-0,08851165;0,01284708
0,6724043;-5,640646;1,506254;-5,523153;8,617286;185,1044;355,4729;0,02860993;0,01968778;0,1708409;0,01323815
0,6895318;-5,640646;1,506254;-5,523153;8,617286;185,1044;355,4729;0;0,01919875;-0,929002;0,01323815
0,7226729;-5,641175;1,505453;-5,523129;8,871751;185,2264;355,4734;0,01598699;0,01905146;0,3180314;0,01376797
0,7389741;-5,641653;1,504758;-5,523099;9,087913;185,3346;355,4669;0,02939906;0,01927972;0,2712671;0,01424721
0,7567769;-5,641963;1,504352;-5,523067;9,220365;185,4012;355,4619;0,01752605;0,01923846;-0,3481414;0,01455922
0,7725399;-5,6423;1,503964;-5,52301;9,341012;185,4669;355,4631;0,02163329;0,01928733;0,1223642;0,01490023
0,7892694;-5,6423;1,503964;-5,52301;9,341012;185,4669;355,4631;0;0,01887851;-0,6657918;0,01490023
0,8063437;-5,642885;1,503365;-5,52285;9,528515;185,5719;355,4693;0,03555531;0,01923164;1,051813;0,01550731
0,8241022;-5,643103;1,503159;-5,522775;9,589905;185,6086;355,4708;0,01295832;0,01909645;-0,6487287;0,01573743
0,8573987;-5,64357;1,502745;-5,522588;9,719978;185,6853;355,473;0,01512362;0,01894217;0,04241102;0,01624099
0,8730951;-5,64458;1,501942;-5,522107;9,964992;185,847;355,4703;0,07127041;0,01988292;1,146018;0,01735968
0,8889533;-5,644837;1,501755;-5,521969;10,02021;185,8858;355,4665;0,0183898;0,01985629;-1,675846;0,01765131
