Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-5,825438;1,710146;-5,799043;357,5989;90,94382;0,4144731;-1;0;-1;0
0,3333333;-5,824893;1,709943;-5,797967;357,6729;91,06936;0,3507066;0,003616528;0,003616528;-1;0,001205509
0,3690152;-5,827817;1,714987;-5,772843;13,40394;91,71053;356,9479;0,7088651;0,07181033;1,911164;0,0264991
0,382305;-5,827563;1,715101;-5,772413;13,85853;91,65959;356,95;0,03760435;0,07062126;-13,70714;0,02699886
0,3981326;-5,827504;1,715124;-5,772338;13,92661;91,65851;356,9495;0,006027272;0,06805335;-1,084474;0,02709425
0,4152434;-5,827388;1,715166;-5,772208;14,03253;91,66782;356,9485;0,01020364;0,06566954;0,1267931;0,02726885
0,431518;-5,827265;1,715203;-5,772095;14,11059;91,68871;356,9485;0,010243;0,06357914;0,001178942;0,02743555
0,4481669;-5,827201;1,71522;-5,772043;14,1404;91,70353;356,9501;0,004969485;0,06140186;-0,160175;0,02751829
0,4651687;-5,827201;1,71522;-5,772043;14,1404;91,70353;356,9501;0;0,05915764;-0,1476785;0,02751829
0,4820324;-5,826959;1,715304;-5,771869;14,23104;91,79082;356,9586;0,01768748;0,05770683;0,5222859;0,02781656
0,4988126;-5,82685;1,715356;-5,771797;14,25312;91,85273;356,9688;0,007755447;0,05602646;-0,2952113;0,0279467
0,5171645;-5,82685;1,715356;-5,771797;14,25312;91,85273;356,9688;0;0,05403832;-0,2207515;0,0279467
0,5315776;-5,826721;1,715451;-5,771713;14,25826;91,96749;356,9866;0,0107085;0,05286348;0,3268266;0,02810104
0,5483111;-5,826683;1,71549;-5,771689;14,2458;92,01298;356,9939;0,002688318;0,05133223;-0,2574981;0,02814603
0,5651711;-5,826683;1,71549;-5,771689;14,2458;92,01298;356,9939;0;0,0498009;-0,08002516;0,02814603
0,5816311;-5,826571;1,715684;-5,77161;14,16028;92,21484;357,0306;0,008270968;0,04862562;0,2482283;0,02828217
0,598554;-5,826571;1,715684;-5,77161;14,16028;92,21484;357,0306;0;0,04725083;-0,2477607;0,02828217
0,6157494;-5,826531;1,715878;-5,771582;14,07685;92,37337;357,0624;0,002846533;0,04601079;0,08343127;0,02833112
0,6333506;-5,826529;1,716027;-5,771581;14,02108;92,46706;357,0777;0,0001579674;0,04473652;-0,07726518;0,0283339
0,6496661;-5,826545;1,716171;-5,771606;13,93361;92,5734;357,1127;0,001824694;0,04365884;0,04914176;0,02836367
0,6684083;-5,826545;1,716171;-5,771606;13,93361;92,5734;357,1127;0;0,04243464;-0,05204828;0,02836367
