Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,933675;1,654611;-8,517359;5,648065;356,2911;357,0372;-1;0;-1;0
0,3333333;3,933492;1,654583;-8,516989;5,634486;356,295;357,0337;0,001238555;0,001238555;-1;0,0004128518
0,3671678;3,921374;1,65363;-8,510387;5,719618;356,4073;357,3497;0,4078467;0,03870746;1,107418;0,01421213
0,3924819;3,92051;1,653543;-8,510221;5,75926;356,3906;357,4056;0,03474686;0,03845201;-6,30784;0,01509172
0,4089304;3,920182;1,653471;-8,510066;5,764998;356,3942;357,435;0,02205757;0,03779257;-0,3038433;0,01545453
0,425788;3,920182;1,653471;-8,510066;5,764998;356,3942;357,435;0;0,03629631;-0,6622684;0,01545453
0,4423568;3,919679;1,653334;-8,509826;5,796307;356,3875;357,4827;0,03368776;0,0361986;1,007819;0,0160127
0,4758789;3,919679;1,653334;-8,509826;5,796307;356,3875;357,4827;0;0,03364868;-0,6725323;0,0160127
0,4932545;3,919405;1,65323;-8,509652;5,822044;356,3824;357,5195;0,01866415;0,03312083;0,3666993;0,016337
0,5284801;3,919366;1,65321;-8,509614;5,824831;356,3838;357,5262;0,001536292;0,03101558;-0,3256173;0,01639112
0,5426581;3,919304;1,653093;-8,50948;5,840539;356,3993;357,5557;0,01046478;0,03047865;0,1807255;0,01653949
0,5600934;3,919304;1,653093;-8,50948;5,840539;356,3993;357,5557;0;0,02952987;-0,3310246;0,01653949
0,5757734;3,91944;1,652952;-8,509457;5,859828;356,4147;357,5642;0,008789057;0,02896504;0,2654075;0,0166773
0,5925997;3,919584;1,652832;-8,509433;5,859336;356,4295;357,5634;0,008674836;0,02838892;-0,003513817;0,01682326
0,6098452;3,919941;1,652596;-8,509397;5,883023;356,4765;357,563;0,02085745;0,02817594;0,3575576;0,01718296
0,6259925;3,919941;1,652596;-8,509397;5,883023;356,4765;357,563;0;0,02744915;-0,6246094;0,01718296
0,6433989;3,92073;1,65215;-8,509414;5,945588;356,5738;357,5409;0,04532099;0,02793265;1,350699;0,01797184
0,6609889;3,92137;1,651839;-8,50951;6,006924;356,6542;357,5109;0,03680275;0,0281687;-0,2434034;0,0186192
0,6925965;3,922026;1,651567;-8,509714;6,080306;356,7201;357,4665;0,02171794;0,02787431;-0,3066167;0,01930565
0,7093941;3,922899;1,65118;-8,510087;6,201829;356,8258;357,3859;0,05651898;0,02855258;0,718952;0,02025503
0,7260844;3,922899;1,65118;-8,510087;6,201829;356,8258;357,3859;0;0,02789625;-1,687742;0,02025503
0,7427698;3,923735;1,650851;-8,510687;6,365782;356,96;357,3063;0,06167386;0,02865502;1,847865;0,02128408
0,7763699;3,923896;1,650807;-8,510881;6,392037;356,9841;357,2952;0,007514422;0,02774009;-1,077039;0,02153657
0,7928559;3,924515;1,650825;-8,512013;6,430504;357,0536;357,2617;0,07827253;0,02879081;1,412732;0,02282697
0,8101833;3,924515;1,650825;-8,512013;6,430504;357,0536;357,2617;0;0,02817506;-2,314841;0,02282697
0,8290063;3,924515;1,650825;-8,512013;6,430504;357,0536;357,2617;0;0,02753533;0;0,02282697
0,859195;3,925066;1,651145;-8,513662;6,443236;357,1133;357,2468;0,0575886;0,02859129;1,174997;0,02456549
0,8767303;3,925371;1,65148;-8,514903;6,443537;357,1345;357,2378;0,07285843;0,02947666;0,3199611;0,02584309
0,8927166;3,925588;1,651734;-8,515834;6,4281;357,1497;357,2243;0,0597915;0,03001953;-0,3898057;0,02679893
0,9096563;3,925671;1,65187;-8,516315;6,424249;357,1548;357,2215;0,02878915;0,02999661;-0,9415759;0,02728661
0,9265336;3,925671;1,65187;-8,516315;6,424249;357,1548;357,2215;0;0,02945021;-0,8513219;0,02728661
0,9429826;3,925765;1,652017;-8,516983;6,425531;357,1731;357,2205;0,04104585;0,02965248;1,231639;0,02796177
0,9593878;3,925833;1,652087;-8,517747;6,421515;357,2154;357,2342;0,04674641;0,02994478;0,173511;0,02872866
0,9762689;3,925833;1,652087;-8,517747;6,421515;357,2154;357,2342;0;0,02942699;-1,40437;0,02872866
1,011928;3,925861;1,652043;-8,518388;6,42086;357,2593;357,2509;0,01798934;0,02902394;0,3423908;0,02937015
1,043204;3,925788;1,651892;-8,519313;6,441351;357,2935;357,273;0,02967061;0,02904333;0,1745164;0,03029812
1,059457;3,925653;1,651678;-8,519835;6,47643;357,3304;357,3125;0,03314126;0,0291062;0,07302154;0,03083677
1,0762;3,925498;1,6515;-8,52018;6,507413;357,3499;357,3495;0,02260828;0,02900511;-0,319224;0,03121529
1,127836;3,925426;1,651396;-8,520338;6,50703;357,3593;357,3634;0,003368079;0,02783136;-0,2813776;0,0313892
1,161923;3,92477;1,651015;-8,521234;6,567272;357,356;357,4666;0,03257244;0,02797044;0,3406832;0,03249949
