Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0072069;-5,685679;0,05700324;-5,92058;0,189077;274,3239;1,235544;0;0;0;-1;-1
0,3405402;-5,685188;0,0569609;-5,920928;359,822;274,4286;1,362039;0;0,001805476;0;-1;-1
0,4043246;-5,258884;0,151059;-5,861395;329,8661;270,366;1,181971;0;1,085427;0;-1;-1
0,4160135;-5,075219;0,1002823;-5,851792;347,8869;275,8062;2,33698;0;1,504277;0;-1;-1
0,4627681;-5,045985;0,09396194;-5,85334;350,4312;275,0821;2,293541;0;1,414152;0;-1;-1
0,4737181;-4,903371;0,07117029;-5,852862;2,654584;275,3499;1,830153;0;1,686665;0;-1;-1
0,4833704;-4,875426;0,06973352;-5,852615;5,043975;275,3294;2,686686;0;1,711164;0;-1;-1
0,4947187;-4,875426;0,06973352;-5,852615;5,043975;275,3294;2,686686;0;1,671331;0;-1;-1
0,5439175;-4,821243;0,06945624;-5,852023;10,33319;275,2614;4,246591;0;1,619086;0;-1;-1
0,5562551;-4,715456;0,07872712;-5,855299;21,58885;273,236;5,415812;0;1,77547;0;-1;-1
0,5651998;-4,701287;0,07965384;-5,856936;23,04358;272,6241;4,197851;0;1,772569;0;-1;-1
0,5853324;-4,701287;0,07965384;-5,856936;23,04358;272,6241;4,197851;0;1,710841;0;-1;-1
0,5997639;-4,675263;0,07501666;-5,862057;24,96638;272,1584;0,07681705;0;1,713935;0;-1;-1
0,6111296;-4,672472;0,07278974;-5,863533;23,57731;272,5044;0,2173542;0;1,686906;0;-1;-1
0,6219778;-4,671127;0,07012219;-5,864559;21,33753;272,7654;0,7359011;0;1,659892;0;-1;-1
0,6328;-4,671127;0,07012219;-5,864559;21,33753;272,7654;0,7359011;0;1,631177;0;-1;-1
0,6545531;-4,661511;0,06351344;-5,868953;13,98819;273,2839;5,14561;0;1,592696;0;-1;-1
0,6670105;-4,655908;0,06016136;-5,870564;9,61818;274,0287;5,959849;0;1,571461;0;-1;-1
0,6775067;-4,655908;0,06016136;-5,870564;9,61818;274,0287;5,959849;0;1,546854;0;-1;-1
0,6983963;-4,653087;0,0579242;-5,869822;6,904191;274,2414;4,898684;0,0140643;1,504324;0;-1;-1
0,7474609;-4,651623;0,05651302;-5,868578;5,394638;274,1505;3,297251;0,9395742;1,407211;0;-1;-1
0,7612556;-4,649744;0,05465784;-5,867842;3,453826;275,082;1,414795;2,514409;1,384144;1;7,490396;-1,747461
0,771116;-4,649744;0,05465784;-5,867842;3,453826;275,082;1,414795;0,1002182;1,366277;1;7,490396;-1,747461
0,7812953;-4,649632;0,05449734;-5,86743;2,145325;275,4203;2,663354;2,296859;1,348862;1;7,490396;-1,747461
0,7941659;-4,649632;0,05449734;-5,86743;2,145325;275,4203;2,663354;0,5030578;1,326801;1;7,490396;-1,747461
0,8039005;-4,648774;0,05369926;-5,867873;1,173526;275,7083;2,614914;0,02229183;1,311801;1;7,490396;-1,747461
0,813328;-4,648774;0,05369926;-5,867873;1,173526;275,7083;2,614914;0,1920017;1,296459;1;7,490396;-1,747461
0,826503;-4,648397;0,05336886;-5,868176;0,6649501;275,7646;2,669119;1,688886;1,276201;1;7,490396;-1,747461
0,8393643;-4,648397;0,05336886;-5,868176;0,6649501;275,7646;2,669119;0,3136641;1,256477;1;7,490396;-1,747461
0,8487889;-4,647632;0,05297769;-5,868236;0,4442528;275,9483;2,371595;0,01789839;1,243318;1;7,490396;-1,747461
0,8598604;-4,647444;0,05287912;-5,868352;0,2834977;275,9241;2,448831;0,3738597;1,227433;1;7,490396;-1,747461
0,868946;-4,647444;0,05287912;-5,868352;0,2834977;275,9241;2,448831;0,07013318;1,214492;1;7,490396;-1,747461
0,8787915;-4,647351;0,0527395;-5,868537;-0,0001076822;275,8429;2,508773;0,05590225;1,201011;1;7,490396;-1,747461
