Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0066283;0;0;0;0;270;0;0;0;0;-1;-1
0,3399616;0;0;0;0;270;0;0;0;0;-1;-1
0,365651;0;0;0;0;270;0;0;0;0;-1;-1
0,3774934;0;0;0;0;270;0;0;0;0;-1;-1
0,3873106;0;0;0;0;270;0;0;0;0;-1;-1
0,398394;0;0;0;0;270;0;0;0;0;-1;-1
0,4077335;0;0;0;0;270;0;0;0;0;-1;-1
0,4189068;0;0;0;0;270;0;0;0;0;-1;-1
0,4283877;0;0;0;0;270;0;0;0;0;-1;-1
0,4412944;0;0;0;0;270;0;0;0;0;-1;-1
0,4507688;0;0;0;0;270;0;0;0;0;-1;-1
0,4607707;0;0;0;0;270;0;0;0;0;-1;-1
0,4699218;0;0;0;0;270;0;0;0;0;-1;-1
0,4803612;0;0;0;0;270;0;0;0;0;-1;-1
0,4888516;0;0;0;0;270;0;0;0;0;-1;-1
0,5016011;0;0;0;0;270;0;0;0;0;-1;-1
0,5152877;0;0;0;0;270;0;0;0;0;-1;-1
0,5260692;0;0;0;0;270;0;0;0;0;-1;-1
0,5370416;0;0;0;0;270;0;0;0;0;-1;-1
0,5483844;0;0;0;0;270;0;0;0;0;-1;-1
0,5617522;0;0;0;0;270;0;0;0;0;-1;-1
0,5713087;0;0;0;0;270;0;0;0;0;-1;-1
0,5837197;0;0;0;0;270;0;0;0;0;-1;-1
0,5952899;0;0;0;0;270;0;0;0;0;-1;-1
0,6049197;0;0;0;0;270;0;0;0;0;-1;-1
0,6176459;0;0;0;0;270;0;0;0;0;-1;-1
0,627335;0;0;0;0;270;0;0;0;0;-1;-1
0,6377882;0;0;0;0;270;0;0;0;0;-1;-1
0,6476038;0;0;0;0;270;0;0;0;0;-1;-1
0,6571079;0;0;0;0;270;0;0;0;0;-1;-1
0,668074;0;0;0;0;270;0;0;0;0;-1;-1
0,6789081;-5,120437;0,08658411;-5,964904;2,204174;260,7854;5,456737;192,9053;0;0;-1;-1
0,6890674;-5,120437;0,08658411;-5,964904;2,204174;260,7854;5,456737;0;0;1;0;-1,678908
0,7018139;-5,078429;0,08645013;-5,95917;7,893913;260,8244;1,647351;0,8678346;0,06098734;1;0;-1,678908
0,7143723;-5,078429;0,08645013;-5,95917;7,893913;260,8244;1,647351;0;0,05990516;1;0;-1,678908
0,724382;-5,078429;0,08645013;-5,95917;7,893913;260,8244;1,647351;0;0,05906973;1;0;-1,678908
0,7354674;-5,034669;0,09112105;-5,953767;11,47072;262,732;3,227226;1,061143;0,1186669;1;0;-1,678908
0,7457747;-5,034669;0,09112105;-5,953767;11,47072;262,732;3,227226;0;0,1170121;1;0;-1,678908
0,7576358;-5,006982;0,09579331;-5,9509;14,0074;262,5591;3,010738;0,6318373;0,1522278;1;0;-1,678908
0,7672414;-5,006982;0,09579331;-5,9509;14,0074;262,5591;3,010738;0;0,1503054;1;0;-1,678908
0,7777877;-4,980827;0,1010569;-5,948205;16,62956;263,2233;3,09311;0,6840239;0,1823459;1;0;-1,678908
0,7866642;-4,980827;0,1010569;-5,948205;16,62956;263,2233;3,09311;0;0,1802709;1;0;-1,678908
0,7993165;-4,956537;0,1067486;-5,945382;18,9285;264,5208;3,627394;0,540301;0,2082424;1;0;-1,678908
0,8095351;-4,956537;0,1067486;-5,945382;18,9285;264,5208;3,627394;0;0,2055921;1;0;-1,678908
0,8227842;-4,924003;0,1151635;-5,943533;21,93044;266,332;4,439202;0,6879728;0,2421816;1;0;-1,678908
0,8360374;-4,924003;0,1151635;-5,943533;21,93044;266,332;4,439202;0;0,2383117;1;0;-1,678908
0,848191;-4,906361;0,1192555;-5,942539;23,42691;267,1949;4,850707;0,3940477;0,2558667;1;0;-1,678908
0,8568033;-4,906361;0,1192555;-5,942539;23,42691;267,1949;4,850707;0;0,2532748;1;0;-1,678908
0,8663537;-4,906361;0,1192555;-5,942539;23,42691;267,1949;4,850707;0;0,2504613;1;0;-1,678908
0,8766271;-4,887191;0,1216641;-5,942903;25,47925;266,4095;3,591738;193,6239;0,2695425;1;0;-1,678908
0,8861048;-4,887191;0,1216641;-5,942903;25,47925;266,4095;3,591738;0;0,2666377;1;0;-1,678908
0,89718;-4,87881;0,1195593;-5,943545;25,23344;265,6017;3,529232;0,6929581;0,2727597;1;0;-1,678908
0,9078597;-4,87881;0,1195593;-5,943545;25,23344;265,6017;3,529232;0;0,2695275;1;0;-1,678908
0,9206474;-4,873951;0,1150191;-5,946438;25,04135;264,7787;2,016945;0,1527544;0,2719438;1;0;-1,678908
0,9302724;-4,873951;0,1150191;-5,946438;25,04135;264,7787;2,016945;1,079251;0,26911;1;0;-1,678908
0,9394818;-4,868389;0,1068944;-5,951067;21,46086;265,1647;3,546715;0,3216168;0,2742111;1;0;-1,678908
0,9503425;-4,868389;0,1068944;-5,951067;21,46086;265,1647;3,546715;0,646306;0,2710554;1;0;-1,678908
0,9604541;-4,863782;0,1019169;-5,953388;19,30558;265,8941;4,208398;0,1942325;0,2735896;1;0;-1,678908
0,9714005;-4,863782;0,1019169;-5,953388;19,30558;265,8941;4,208398;0,6918075;0,2704855;1;0;-1,678908
0,9820479;-4,863782;0,1019169;-5,953388;19,30558;265,8941;4,208398;0;0,2675329;1;0;-1,678908
0,9928181;-4,863782;0,1019169;-5,953388;19,30558;265,8941;4,208398;0,5347222;0,2646112;1;0;-1,678908
1,009277;-4,863782;0,1019169;-5,953388;19,30558;265,8941;4,208398;0;0,2602675;1;0;-1,678908
1,018918;-4,849316;0,08455399;-5,956679;11,70519;268,1008;4,673752;0,705964;0,2724442;1;0;-1,678908
1,028144;-4,849316;0,08455399;-5,956679;11,70519;268,1008;4,673752;0;0,2699834;1;0;-1,678908
