Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
23,12157;-5,428751;1,670746;-5,800056;10,93684;90,92729;1,306278;0,5279203;0,5936328;13,71768
23,41599;-5,243501;1,669316;-5,824987;9,767979;89,55128;358,6276;0,6348843;0,5941517;13,9046
23,43819;-5,230523;1,671849;-5,825913;9,796994;89,25742;358,5201;0,5859216;0,5941439;13,91762
23,45185;-5,217862;1,674351;-5,826839;9,351748;89,06343;358,5605;0,9295739;0,5943394;13,93031
23,474;-5,205518;1,676517;-5,827757;8,841395;88,89813;358,6057;0,558845;0,5943059;13,94269
23,48748;-5,199356;1,677378;-5,828232;8,790171;88,81033;358,5439;0,4583834;0,5942278;13,94887
23,5008;-5,199356;1,677378;-5,828232;8,790171;88,81033;358,5439;0;0,593891;13,94887
23,51068;-5,180747;1,679034;-5,829803;8,39189;88,68128;358,378;1,890192;0,594436;13,96754
23,5218;-5,174433;1,679237;-5,830223;8,482731;88,62927;358,279;0,569109;0,5944241;13,97387
23,53421;-5,174433;1,679237;-5,830223;8,482731;88,62927;358,279;0;0,5941104;13,97387
23,54518;-5,161596;1,67942;-5,830896;8,386342;88,66389;358,1407;1,171476;0,5943797;13,98673
23,55743;-5,161596;1,67942;-5,830896;8,386342;88,66389;358,1407;0;0,5940703;13,98673
23,56972;-5,148615;1,679259;-5,831334;8,769679;88,66734;358,0081;1,056902;0,5943118;13,99971
23,58219;-5,135641;1,67894;-5,831295;9,146133;88,67646;358,0051;1,04062;0,5945479;14,01269
23,59418;-5,135641;1,67894;-5,831295;9,146133;88,67646;358,0051;0;0,5942454;14,01269
23,60354;-5,122719;1,67855;-5,831035;9,619847;88,6468;358,0576;1,381703;0,5945577;14,02561
23,61533;-5,122719;1,67855;-5,831035;9,619847;88,6468;358,0576;0;0,5942605;14,02561
23,62629;-5,109964;1,678133;-5,830625;9,928819;88,65956;358,3163;1,164614;0,5945252;14,03837
23,63709;-5,109964;1,678133;-5,830625;9,928819;88,65956;358,3163;0;0,5942535;14,03837
23,6469;-5,097655;1,678064;-5,830181;10,30967;88,49928;358,4306;1,255187;0,594528;14,05069
23,66046;-5,097655;1,678064;-5,830181;10,30967;88,49928;358,4306;0;0,594187;14,05069
23,67021;-5,085679;1,678515;-5,829398;10,55766;88,20276;358,4103;1,230909;0,5944494;14,06269
23,67982;-5,085679;1,678515;-5,829398;10,55766;88,20276;358,4103;0;0,5942082;14,06269
23,69117;-5,073825;1,67898;-5,829363;10,41988;87,97067;358,5688;1,043799;0,5944238;14,07455
23,70306;-5,062099;1,679588;-5,829065;10,48668;87,68775;358,5628;0,9865232;0,5946206;14,08628
23,71586;-5,062099;1,679588;-5,829065;10,48668;87,68775;358,5628;0;0,5942996;14,08628
23,72833;-5,050261;1,680266;-5,829025;10,41898;87,50848;358,5351;0,9491567;0,5944862;14,09812
23,74523;-5,038238;1,680764;-5,829033;10,56424;87,45661;358,4407;0,7114561;0,5945694;14,11014
23,75681;-5,038238;1,680764;-5,829033;10,56424;87,45661;358,4407;0;0,5942795;14,11014
23,76698;-5,025947;1,680867;-5,829469;10,29841;87,38966;358,4588;1,210173;0,594543;14,12244
23,78111;-5,019631;1,680878;-5,829371;10,38961;87,41215;358,3749;0,4470105;0,5944552;14,12876
23,79203;-5,019631;1,680878;-5,829371;10,38961;87,41215;358,3749;0;0,5941822;14,12876
23,80129;-5,000201;1,679977;-5,82967;10,08886;87,26481;358,4756;2,099796;0,5947679;14,14819
