Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0082881;3,794989;1,563536;-7,226176;22,8931;329,3033;2,04197;-1;0;0
0,3416215;3,788172;1,56145;-7,206263;22,51049;329,023;2,363071;0,06314463;0,06314463;0,02104821
0,3815053;3,65662;1,592446;-6,881885;22,53784;318,3672;4,178208;8,776446;0,9942903;0,3710862
0,3932728;3,641448;1,593142;-6,850667;22,66319;316,5511;3,989449;2,949555;1,054056;0,4057954
0,4039503;3,637567;1,592572;-6,842907;23,18955;316,6855;3,53721;0,8126504;1,047541;0,4144724
0,4131442;3,637567;1,592572;-6,842907;23,18955;316,6855;3,53721;0;1,023752;0,4144724
0,4226666;3,629742;1,591722;-6,827221;23,22181;315,7705;3,600702;1,840827;1,042529;0,4320015
0,4325734;3,629742;1,591722;-6,827221;23,22181;315,7705;3,600702;0;1,018186;0,4320015
0,4421899;3,621887;1,59039;-6,811658;23,2696;314,8535;3,726651;1,812827;1,035798;0,4494346
0,4518448;3,621887;1,59039;-6,811658;23,2696;314,8535;3,726651;0;1,013252;0,4494346
0,461704;3,61388;1,588497;-6,796151;23,75367;313,8792;3,736186;1,770203;1,029711;0,4668872
0,4711392;3,61388;1,588497;-6,796151;23,75367;313,8792;3,736186;0;1,00872;0,4668872
0,4807371;3,605926;1,586393;-6,779341;24,89496;312,055;3,888199;1,937528;1,027589;0,4854834
0,4905574;3,605926;1,586393;-6,779341;24,89496;312,055;3,888199;0;1,006665;0,4854834
0,5033558;3,598605;1,583925;-6,763881;23,9239;311,4046;4,254296;1,336576;1,015193;0,5025895
0,5141187;3,598605;1,583925;-6,763881;23,9239;311,4046;4,254296;0;0,9935925;0,5025895
0,5249934;3,590326;1,580508;-6,747485;23,9883;310,6921;4,495894;1,689074;1,00823;0,5209576
0,5344549;3,590326;1,580508;-6,747485;23,9883;310,6921;4,495894;0;0,9900998;0,5209576
0,544355;3,581954;1,576867;-6,730623;24,21416;309,9571;4,540123;1,90157;1,006933;0,5397834
0,5537907;3,581954;1,576867;-6,730623;24,21416;309,9571;4,540123;0;0,9895157;0,5397834
0,563968;3,573675;1,57367;-6,713167;22,92454;309,3698;4,983514;1,898264;1,006159;0,5591026
0,575372;3,573675;1,57367;-6,713167;22,92454;309,3698;4,983514;0;0,9859257;0,5591026
0,5891818;3,564456;1,569184;-6,695281;24,98783;308,351;4,597638;1,457105;0,9971273;0,5792249
0,5989687;3,55583;1,565735;-6,678234;23,83495;307,9822;5,215412;1,952176;1,012951;0,5983307
0,6090229;3,55583;1,565735;-6,678234;23,83495;307,9822;5,215412;0;0,9959981;0,5983307
0,6246369;3,546581;1,562254;-6,66038;23,52888;307,2484;5,2344;1,287725;1,003389;0,6184373
0,6338387;3,546581;1,562254;-6,66038;23,52888;307,2484;5,2344;0;0,9886289;0,6184373
0,6447169;3,537284;1,559002;-6,642144;23,6025;306,6432;5,24317;1,881714;1,003894;0,638907
0,6556494;3,537284;1,559002;-6,642144;23,6025;306,6432;5,24317;0;0,9869404;0,638907
0,6703936;3,527601;1,555905;-6,623981;22,57491;306,6141;5,646698;1,395986;0,9960493;0,6594898
0,6838337;3,517794;1,553602;-6,60561;23,71637;305,4784;5,661509;1,549446;1,007059;0,6803144
0,6935757;3,517794;1,553602;-6,60561;23,71637;305,4784;5,661509;0;0,9927428;0,6803144
0,707082;3,506982;1,552725;-6,587416;23,87541;304,9742;5,794229;1,566968;1,003841;0,7014783
0,7176842;3,501461;1,552916;-6,577988;23,76553;304,7217;5,978401;1,03051;1,00424;0,712404
0,7264954;3,501461;1,552916;-6,577988;23,76553;304,7217;5,978401;0;0,9919197;0,712404
0,7372426;3,49029;1,553565;-6,559448;24,13659;304,1547;6,300157;2,014108;1,00699;0,73405
0,7462901;3,49029;1,553565;-6,559448;24,13659;304,1547;6,300157;0;0,994645;0,73405
0,7566514;3,478947;1,555251;-6,541221;24,00597;303,5398;6,398705;2,071935;1,00956;0,755518
0,7658168;3,478947;1,555251;-6,541221;24,00597;303,5398;6,398705;0;0,9973456;0,755518
0,7780144;3,478947;1,555251;-6,541221;24,00597;303,5398;6,398705;0;0,981541;0,755518
0,7898229;3,455717;1,560915;-6,506611;24,33445;302,4619;6,481349;3,52989;1,020045;0,7972007
0,7992027;3,449734;1,562699;-6,498514;24,39273;302,1487;6,449248;1,073366;1,020677;0,8072687
0,8090283;3,449734;1,562699;-6,498514;24,39273;302,1487;6,449248;0;1,008153;0,8072687
0,8270084;3,437405;1,566339;-6,482989;24,80311;301,4482;6,323324;1,102584;1,010227;0,8270932
0,8418643;3,429834;1,567336;-6,47476;26,84143;300,5052;5,503211;0,7527409;1,005638;0,8382759
0,8523465;3,429834;1,567336;-6,47476;26,84143;300,5052;5,503211;0;0,9931492;0,8382759
0,8629376;3,410341;1,572148;-6,453082;27,8997;299,383;5,134626;2,752608;1,014953;0,8674288
0,872916;3,410341;1,572148;-6,453082;27,8997;299,383;5,134626;0;1,003239;0,8674288
0,8916199;3,396678;1,575437;-6,439239;28,33224;298,7941;4,547284;1,03991;1,004016;0,8868792
0,9091463;3,382909;1,577479;-6,425609;29,08961;298,1436;4,213178;1,105427;1,005989;0,9062533
0,9194749;3,368871;1,578843;-6,41232;29,47592;297,608;3,990841;1,871493;1,0158;0,9255832
0,929184;3,368871;1,578843;-6,41232;29,47592;297,608;3,990841;0;1,00509;0,9255832
0,949587;3,354726;1,579691;-6,399349;29,60028;297,1314;3,818449;0,9406651;1,003693;0,9447756
0,9617562;3,339934;1,5789;-6,386637;29,92874;296,8628;3,779298;1,602678;1,011338;0,9642789
0,9763799;3,339934;1,5789;-6,386637;29,92874;296,8628;3,779298;0;0,9960614;0,9642789
0,9895771;3,325587;1,578076;-6,374816;30,66088;296,0329;3,544585;1,408624;1,00161;0,9828688
1,001174;3,310437;1,576255;-6,364634;25,73431;297,518;4,806095;1,574044;1,008296;1,001122
1,010148;3,310437;1,576255;-6,364634;25,73431;297,518;4,806095;0;0,9992635;1,001122
1,028359;3,294305;1,574076;-6,351276;30,44455;295,3931;3,695915;1,150126;1,001957;1,022067
1,047357;3,277983;1,570612;-6,339462;30,22861;295,6053;4,068488;1,060625;1,003029;1,042216
1,065341;3,260542;1,567187;-6,327607;26,75081;296,9867;5,00294;1,172594;1,005914;1,063305
1,074484;3,260542;1,567187;-6,327607;26,75081;296,9867;5,00294;0;0,9972877;1,063305
1,088769;3,244063;1,563541;-6,317029;27,58046;296,6471;4,730909;1,370828;1,002226;1,082887
1,100983;3,227076;1,559548;-6,306058;27,71021;296,8031;4,903163;1,655663;1,00953;1,103108
1,110364;3,227076;1,559548;-6,306058;27,71021;296,8031;4,903163;0;1,000936;1,103108
1,122735;3,209515;1,555563;-6,29519;28,13854;297,1508;4,979282;1,669439;1,008357;1,12376
1,134583;3,209515;1,555563;-6,29519;28,13854;297,1508;4,979282;0;0,9977491;1,12376
1,145295;3,191529;1,551581;-6,284807;28,17903;297,2824;5,08187;1,938878;1,006615;1,144529
1,154479;3,191529;1,551581;-6,284807;28,17903;297,2824;5,08187;0;0,9985493;1,144529
1,168918;3,173634;1,547225;-6,274983;29,51832;297,0684;4,9913;1,413848;1,003716;1,164942
1,181415;3,154356;1,543224;-6,264357;28,14185;297,4278;5,268333;1,761449;1,011788;1,186955
1,191948;3,154356;1,543224;-6,264357;28,14185;297,4278;5,268333;0;1,002784;1,186955
1,202584;3,135046;1,53929;-6,254438;28,22296;297,696;5,404634;2,041146;1,012031;1,208664
1,213243;3,135046;1,53929;-6,254438;28,22296;297,696;5,404634;0;1,003078;1,208664
1,232232;3,115153;1,535969;-6,244713;28,10226;297,8299;5,25227;1,166028;1,005607;1,230806
1,243681;3,094745;1,533174;-6,235193;28,27517;298,1058;5,162519;1,966938;1,014516;1,253326
1,25265;3,094745;1,533174;-6,235193;28,27517;298,1058;5,162519;0;1,007203;1,253326
1,275449;3,074025;1,531383;-6,226679;29,59474;297,9223;4,793799;0,9825535;1,00676;1,275727
1,297949;3,051105;1,531188;-6,217584;28,21881;298,3652;4,956002;1,095943;1,008316;1,300385
1,321028;3,017316;1,532251;-6,205;29,52838;298,7813;5,096295;1,562286;1,018055;1,336441
1,329906;2,993977;1,534289;-6,196785;28,77036;299,1322;5,242408;2,786871;1,029937;1,361184
1,34001;2,98288;1,535301;-6,1935;28,71553;299,3781;5,43622;1,145448;1,030814;1,372757
1,34969;2,98288;1,535301;-6,1935;28,71553;299,3781;5,43622;0;1,023375;1,372757
1,359541;2,961299;1,538058;-6,185667;30,50048;299,4724;5,27746;2,33036;1,032904;1,395715
1,368219;2,961299;1,538058;-6,185667;30,50048;299,4724;5,27746;0;1,026314;1,395715
1,377845;2,939283;1,541627;-6,177289;29,13241;299,9938;5,499002;2,447141;1,0363;1,419272
1,387153;2,939283;1,541627;-6,177289;29,13241;299,9938;5,499002;0;1,029304;1,419272
1,400488;2,91914;1,545151;-6,169808;30,55033;299,7862;5,276612;1,611351;1,034879;1,440759
1,409565;2,91914;1,545151;-6,169808;30,55033;299,7862;5,276612;0;1,028176;1,440759
1,424858;2,899599;1,548916;-6,162765;30,14781;300,2833;5,216261;1,358288;1,03174;1,461531
1,435221;2,899599;1,548916;-6,162765;30,14781;300,2833;5,216261;0;1,024247;1,461531
1,458895;2,879644;1,552753;-6,155172;30,29251;300,5374;5,202055;0,9018164;1,022249;1,482882
1,470753;2,850081;1,55877;-6,143643;30,57744;300,7864;5,134871;2,675919;1,035657;1,514613
1,481944;2,841085;1,560532;-6,140114;30,62151;301,0302;4,930184;0,8635541;1,03435;1,524276
1,49161;2,841085;1,560532;-6,140114;30,62151;301,0302;4,930184;0;1,02761;1,524276
1,502208;2,822522;1,564053;-6,132627;30,62596;301,3813;4,8453;1,888728;1,033719;1,544292
